user_id,user_name,company_name,office_name,group_name,guaranteed_team,team_daily_priority,individual_priority,has_assigned_space,requests_3mo,bookings_3mo,rejected_3mo,unused_bookings_3mo,nudge_offences_3mo,approval_rate_pct,rejection_rate_pct,used_rate_pct,company_id,office_id,Underserved Tier
user-00733,User 00733,Company 176,Office 036,Group 030,FALSE,"["""", """", """", """", """", """", """"]",,No,38,18,20,4,0,1,25,1,,0176,A
user-00734,User 00734,Company 179,Office 058,Group 022,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,1,1,0,1,0,4,6,2,,0179,Z
user-00735,User 00735,Company 086,Office 062,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,40,37,3,8,1,11,10,0,,0086,M
user-00736,User 00736,Company 128,Office 095,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,50,38,12,4,0,0,11,3,,0128,A
user-00737,User 00737,Company 030,Office 112,Group 032,FALSE,"["""", """", """", """", """", """", """"]",,No,49,3,46,2,0,1,22,3,,0030,A
user-00738,User 00738,Company 150,Office 104,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,29,9,20,3,0,6,23,3,,0150,B
user-00739,User 00739,Company 095,Office 047,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,45,32,13,14,0,15,13,2,,0095,M
user-00740,User 00740,Company 105,Office 061,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,24,3,21,1,0,10,26,0,,0105,C
user-00741,User 00741,Company 007,Office 072,Group 011,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,44,43,1,5,0,7,24,3,,0007,B
user-00742,User 00742,Company 159,Office 024,Group 055,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,4,1,3,1,0,5,5,1,,0159,Z
user-00743,User 00743,Company 114,Office 063,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,5,3,2,0,0,2,3,0,,0114,Z
user-00744,User 00744,Company 023,Office 102,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,42,40,2,2,0,9,18,7,,0023,B
user-00745,User 00745,Company 059,Office 069,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,43,40,3,1,0,3,26,0,,0059,A
user-00746,User 00746,Company 095,Office 032,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,17,13,4,1,0,9,27,1,,0095,C
user-00747,User 00747,Company 073,Office 059,Group 026,FALSE,"["""", """", """", """", """", """", """"]",,No,39,4,35,2,0,10,18,0,,0073,B
user-00748,User 00748,Company 146,Office 027,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,Yes,33,13,20,3,0,11,12,1,,0146,B
user-00749,User 00749,Company 119,Office 109,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,2,1,1,1,0,12,3,0,,0119,Z
user-00750,User 00750,Company 123,Office 006,Group 014,TRUE,"["""", """", """", """", """", """", """"]",,No,48,39,9,3,0,5,30,4,,0123,A
user-00751,User 00751,Company 025,Office 080,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,56,33,23,3,0,2,23,4,,0025,A
user-00752,User 00752,Company 031,Office 058,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,38,23,15,6,0,17,17,0,,0031,M
user-00753,User 00753,Company 167,Office 088,Group 018,FALSE,"["""", """", """", """", """", """", """"]",,No,54,30,24,11,0,20,15,1,,0167,M
user-00754,User 00754,Company 098,Office 062,Group 037,FALSE,"["""", """", """", """", """", """", """"]",,No,50,28,22,2,0,10,19,1,,0098,A
user-00755,User 00755,Company 047,Office 062,Group 070,FALSE,"["""", """", """", """", """", """", """"]",,Yes,38,24,14,5,0,22,20,3,,0047,M
user-00756,User 00756,Company 116,Office 079,Group 009,FALSE,"["""", """", """", """", """", """", """"]",,No,51,30,21,8,0,20,20,0,,0116,M
user-00757,User 00757,Company 042,Office 035,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,45,5,40,2,1,13,18,0,,0042,A
user-00758,User 00758,Company 132,Office 072,Group 028,FALSE,"["""", """", """", """", """", """", """"]",,No,41,23,18,4,0,0,11,1,,0132,A
user-00759,User 00759,Company 120,Office 117,Group 068,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,3,3,0,0,0,13,6,0,,0120,Z
user-00760,User 00760,Company 132,Office 068,Group 074,FALSE,"["""", """", """", """", """", """", """"]",,No,57,34,23,8,0,18,11,0,,0132,M
user-00761,User 00761,Company 126,Office 063,Group 049,FALSE,"["""", """", """", """", """", """", """"]",,No,45,32,13,4,0,12,8,2,,0126,B
user-00762,User 00762,Company 116,Office 001,Group 019,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,13,9,4,3,0,1,26,1,,0116,C
user-00763,User 00763,Company 040,Office 093,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,19,15,4,5,0,8,23,1,,0040,C
user-00764,User 00764,Company 073,Office 015,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,52,10,42,5,0,1,24,3,,0073,A
user-00765,User 00765,Company 134,Office 080,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,44,26,18,3,0,6,15,0,,0134,A
user-00766,User 00766,Company 042,Office 031,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,40,5,35,3,0,13,10,0,,0042,B
user-00767,User 00767,Company 122,Office 023,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,38,24,14,8,1,12,15,5,,0122,M
user-00768,User 00768,Company 174,Office 074,Group 066,FALSE,"["""", """", """", """", """", """", """"]",,No,22,6,16,2,0,3,22,1,,0174,B
user-00769,User 00769,Company 017,Office 006,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,47,32,15,2,0,5,16,1,,0017,A
user-00770,User 00770,Company 020,Office 014,Group 039,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,49,17,32,2,0,8,32,3,,0020,A
user-00771,User 00771,Company 030,Office 010,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,47,21,26,2,0,4,21,3,,0030,A
user-00772,User 00772,Company 147,Office 024,Group 044,FALSE,"["""", """", """", """", """", """", """"]",,No,51,48,3,0,0,2,17,2,,0147,A
user-00773,User 00773,Company 054,Office 073,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,51,39,12,6,0,15,12,1,,0054,P
user-00774,User 00774,Company 147,Office 092,Group 070,FALSE,"["""", """", """", """", """", """", """"]",,No,0,0,0,0,0,7,11,0,,0147,Z
user-00775,User 00775,Company 017,Office 052,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,18,13,5,5,0,4,23,2,,0017,C
user-00776,User 00776,Company 160,Office 106,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,44,22,22,4,2,0,18,5,,0160,A
user-00777,User 00777,Company 155,Office 052,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,2,1,5,0,1,,0155,Z
user-00778,User 00778,Company 084,Office 085,Group 056,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,37,24,13,5,0,0,27,1,,0084,B
user-00779,User 00779,Company 157,Office 065,Group 019,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,1,0,10,9,1,,0157,Z
user-00780,User 00780,Company 025,Office 031,Group 037,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,10,5,0,,0025,Z
user-00781,User 00781,Company 035,Office 110,Group 015,TRUE,"["""", """", """", """", """", """", """"]",,No,52,30,22,0,0,0,30,3,,0035,A
user-00782,User 00782,Company 084,Office 004,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,39,29,10,4,0,14,24,4,,0084,B
user-00783,User 00783,Company 096,Office 014,Group 088,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,3,3,0,1,0,0,11,0,,0096,Z
user-00784,User 00784,Company 123,Office 023,Group 028,FALSE,"["""", """", """", """", """", """", """"]",,No,33,3,30,2,0,8,27,5,,0123,A
user-00785,User 00785,Company 131,Office 050,Group 090,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,60,26,34,4,0,0,32,5,,0131,A
user-00786,User 00786,Company 105,Office 115,Group 084,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,48,28,20,2,0,2,14,0,,0105,A
user-00787,User 00787,Company 051,Office 027,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,46,11,35,4,0,8,21,2,,0051,A
user-00788,User 00788,Company 166,Office 010,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,10,9,1,2,0,12,23,1,,0166,C
user-00789,User 00789,Company 036,Office 117,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,49,32,17,4,0,8,18,2,,0036,A
user-00790,User 00790,Company 157,Office 055,Group 050,TRUE,"["""", """", """", """", """", """", """"]",,No,51,37,14,4,0,0,21,6,,0157,A
user-00791,User 00791,Company 023,Office 071,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,40,40,0,4,0,20,17,2,,0023,B
user-00792,User 00792,Company 017,Office 010,Group 061,TRUE,"["""", """", """", """", """", """", """"]",,No,38,16,22,5,0,10,12,7,,0017,B
user-00793,User 00793,Company 079,Office 084,Group 035,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,61,51,10,4,0,1,25,4,,0079,A
user-00794,User 00794,Company 018,Office 098,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,45,7,38,2,0,3,24,1,,0018,A
user-00795,User 00795,Company 060,Office 106,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,46,7,39,7,0,0,19,7,,0060,A
user-00796,User 00796,Company 167,Office 102,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,10,9,1,1,0,10,14,1,,0167,C
user-00797,User 00797,Company 089,Office 085,Group 055,FALSE,"["""", """", """", """", """", """", """"]",,No,53,53,0,3,0,15,15,3,,0089,A
user-00798,User 00798,Company 066,Office 084,Group 065,FALSE,"["""", """", """", """", """", """", """"]",,No,3,1,2,0,0,0,2,0,,0066,Z
user-00799,User 00799,Company 076,Office 086,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,6,6,0,3,0,0,8,4,,0076,Z
user-00800,User 00800,Company 131,Office 007,Group 075,FALSE,"["""", ""3"", ""3"", ""3"", ""3"", ""3"", """"]",3,No,3,1,2,0,0,2,9,0,,0131,Z
user-00801,User 00801,Company 009,Office 077,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,30,24,6,5,0,14,20,2,,0009,B
user-00802,User 00802,Company 149,Office 033,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,45,40,5,1,0,3,24,3,,0149,A
user-00803,User 00803,Company 043,Office 083,Group 057,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,45,44,1,1,0,9,17,1,,0043,A
user-00804,User 00804,Company 066,Office 027,Group 031,FALSE,"["""", ""1"", ""1"", ""1"", ""1"", ""1"", """"]",1,No,18,14,4,0,0,10,20,0,,0066,C
user-00805,User 00805,Company 088,Office 010,Group 090,FALSE,"["""", """", """", """", """", """", """"]",,No,4,3,1,1,0,3,2,0,,0088,Z
user-00806,User 00806,Company 094,Office 117,Group 014,FALSE,"["""", """", """", """", """", """", """"]",,No,52,41,11,3,0,6,26,5,,0094,A
user-00807,User 00807,Company 042,Office 087,Group 087,TRUE,"["""", """", """", """", """", """", """"]",,No,2,1,1,0,0,0,5,2,,0042,Z
user-00808,User 00808,Company 088,Office 060,Group 030,FALSE,"["""", """", """", """", """", """", """"]",,No,19,12,7,0,0,8,20,1,,0088,C
user-00809,User 00809,Company 179,Office 059,Group 058,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,28,8,20,2,0,5,11,3,,0179,B
user-00810,User 00810,Company 131,Office 022,Group 016,FALSE,"["""", """", """", """", """", """", """"]",,No,58,43,15,4,0,7,28,3,,0131,A
user-00811,User 00811,Company 072,Office 079,Group 044,FALSE,"["""", """", """", """", """", """", """"]",,No,5,5,0,0,0,4,3,0,,0072,Z
user-00812,User 00812,Company 046,Office 042,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,15,1,14,1,0,0,34,0,,0046,C
user-00813,User 00813,Company 179,Office 057,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,51,24,27,2,0,5,18,0,,0179,A
user-00814,User 00814,Company 081,Office 030,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,51,12,39,3,0,4,24,2,,0081,A
user-00815,User 00815,Company 037,Office 088,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,41,17,24,4,0,3,12,6,,0037,B
user-00816,User 00816,Company 154,Office 053,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,39,32,7,2,0,5,17,0,,0154,A
user-00817,User 00817,Company 146,Office 017,Group 089,TRUE,"["""", """", """", """", """", """", """"]",,No,46,25,21,4,0,11,16,2,,0146,P
user-00818,User 00818,Company 157,Office 091,Group 051,FALSE,"["""", """", """", """", """", """", """"]",,No,54,7,47,2,0,1,21,1,,0157,A
user-00819,User 00819,Company 051,Office 002,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,46,35,11,5,0,6,15,2,,0051,X
user-00820,User 00820,Company 059,Office 108,Group 017,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,63,30,33,3,0,3,18,2,,0059,A
user-00821,User 00821,Company 009,Office 039,Group 056,FALSE,"["""", """", """", """", """", """", """"]",,No,24,21,3,4,0,1,15,3,,0009,C
user-00822,User 00822,Company 047,Office 013,Group 080,FALSE,"["""", """", """", """", """", """", """"]",,No,42,34,8,2,2,0,16,0,,0047,A
user-00823,User 00823,Company 137,Office 110,Group 030,FALSE,"["""", """", """", """", """", """", """"]",,No,41,35,6,3,0,13,20,5,,0137,B
user-00824,User 00824,Company 035,Office 076,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,5,7,0,,0035,Z
user-00825,User 00825,Company 054,Office 111,Group 071,FALSE,"["""", """", """", """", """", """", """"]",,No,39,20,19,5,0,11,19,0,,0054,B
user-00826,User 00826,Company 021,Office 070,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,16,2,14,1,0,6,25,0,,0021,C
user-00827,User 00827,Company 115,Office 084,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,0,0,0,,0115,Z
user-00828,User 00828,Company 140,Office 048,Group 013,FALSE,"["""", """", """", """", """", """", """"]",,No,48,20,28,1,0,0,22,2,,0140,A
user-00829,User 00829,Company 161,Office 095,Group 018,FALSE,"["""", """", """", """", """", """", """"]",,No,43,12,31,0,0,10,25,6,,0161,A
user-00830,User 00830,Company 007,Office 020,Group 008,FALSE,"["""", """", """", """", """", """", """"]",,No,49,21,28,0,0,14,20,0,,0007,A
user-00831,User 00831,Company 127,Office 119,Group 059,FALSE,"["""", """", """", """", """", """", """"]",,No,36,10,26,0,1,11,8,2,,0127,X
user-00832,User 00832,Company 082,Office 003,Group 083,FALSE,"["""", """", """", """", """", """", """"]",,No,51,48,3,3,0,11,23,2,,0082,A
user-00833,User 00833,Company 133,Office 098,Group 020,FALSE,"["""", """", """", """", """", """", """"]",,No,34,12,22,3,0,2,20,1,,0133,B
user-00834,User 00834,Company 134,Office 047,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,39,16,23,7,0,0,20,4,,0134,B
user-00835,User 00835,Company 152,Office 007,Group 022,FALSE,"["""", """", """", """", """", """", """"]",,No,22,21,1,2,0,11,22,0,,0152,C
user-00836,User 00836,Company 152,Office 010,Group 017,FALSE,"["""", """", """", """", """", """", """"]",,No,35,15,20,2,0,6,16,1,,0152,A
user-00837,User 00837,Company 007,Office 071,Group 057,TRUE,"["""", """", """", """", """", """", """"]",,No,4,4,0,1,0,5,16,0,,0007,Z
user-00838,User 00838,Company 125,Office 007,Group 017,TRUE,"["""", """", """", """", """", """", """"]",,No,49,15,34,10,1,10,16,0,,0125,M
user-00839,User 00839,Company 147,Office 085,Group 002,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,36,26,10,14,0,19,19,0,,0147,M
user-00840,User 00840,Company 037,Office 091,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,17,16,1,2,0,15,27,1,,0037,C
user-00841,User 00841,Company 165,Office 065,Group 005,FALSE,"["""", """", """", """", """", """", """"]",,No,41,41,0,2,0,16,9,6,,0165,P
user-00842,User 00842,Company 075,Office 063,Group 057,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,34,10,24,8,2,26,15,0,,0075,M
user-00843,User 00843,Company 173,Office 095,Group 084,FALSE,"["""", """", """", """", """", """", """"]",,No,58,4,54,1,0,17,18,1,,0173,A
user-00844,User 00844,Company 165,Office 120,Group 024,FALSE,"["""", """", """", """", """", """", """"]",,No,44,32,12,7,3,6,10,0,,0165,X
user-00845,User 00845,Company 115,Office 040,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,19,15,4,2,0,4,21,0,,0115,C
user-00846,User 00846,Company 005,Office 102,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,38,12,26,1,0,8,21,0,,0005,B
user-00847,User 00847,Company 109,Office 001,Group 023,FALSE,"["""", """", """", """", """", """", """"]",,No,6,4,2,3,0,5,5,3,,0109,Z
user-00848,User 00848,Company 122,Office 050,Group 018,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,3,0,4,,0122,Z
user-00849,User 00849,Company 146,Office 062,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,45,22,23,6,0,9,12,1,,0146,B
user-00850,User 00850,Company 063,Office 051,Group 067,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,36,3,33,2,0,2,11,2,,0063,B
user-00851,User 00851,Company 099,Office 019,Group 001,FALSE,"["""", """", """", """", """", """", """"]",,No,51,39,12,0,0,3,21,5,,0099,A
user-00852,User 00852,Company 023,Office 031,Group 052,FALSE,"["""", """", """", """", """", """", """"]",,No,20,18,2,0,0,3,16,2,,0023,C
user-00853,User 00853,Company 033,Office 052,Group 029,FALSE,"["""", """", """", """", """", """", """"]",,No,5,2,3,1,0,11,1,0,,0033,Z
user-00854,User 00854,Company 126,Office 029,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,51,10,41,2,0,13,12,3,,0126,P
user-00855,User 00855,Company 048,Office 099,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,3,0,3,0,0,14,19,1,,0048,Z
user-00856,User 00856,Company 145,Office 036,Group 057,TRUE,"["""", """", """", """", """", """", """"]",,No,56,44,12,0,0,6,18,4,,0145,A
user-00857,User 00857,Company 013,Office 086,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,50,24,26,1,1,15,15,7,,0013,A
user-00858,User 00858,Company 118,Office 018,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,Yes,48,3,45,2,0,7,26,4,,0118,A
user-00859,User 00859,Company 144,Office 053,Group 075,FALSE,"["""", """", """", """", """", """", """"]",,No,38,28,10,4,0,16,13,0,,0144,M
user-00860,User 00860,Company 014,Office 085,Group 085,FALSE,"["""", """", """", """", """", """", """"]",,No,1,1,0,0,0,16,12,1,,0014,Z
user-00861,User 00861,Company 180,Office 105,Group 058,FALSE,"["""", """", """", """", """", """", """"]",,No,45,4,41,2,0,0,24,2,,0180,A
user-00862,User 00862,Company 067,Office 025,Group 043,FALSE,"["""", """", """", """", """", """", """"]",,No,41,21,20,0,0,0,20,2,,0067,A
user-00863,User 00863,Company 130,Office 113,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,48,16,32,3,0,0,17,0,,0130,A
user-00864,User 00864,Company 042,Office 117,Group 083,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,38,11,27,8,0,8,15,1,,0042,B
user-00865,User 00865,Company 132,Office 105,Group 072,FALSE,"["""", """", """", """", """", """", """"]",,No,42,6,36,1,0,3,27,3,,0132,A
user-00866,User 00866,Company 093,Office 092,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,1,0,1,0,0,4,3,2,,0093,Z
user-00867,User 00867,Company 070,Office 048,Group 017,TRUE,"["""", """", """", """", """", """", """"]",,No,42,40,2,3,0,22,9,0,,0070,M
user-00868,User 00868,Company 092,Office 100,Group 062,FALSE,"["""", """", """", """", """", """", """"]",,No,32,20,12,4,0,8,15,2,,0092,B
user-00869,User 00869,Company 064,Office 054,Group 008,TRUE,"["""", """", """", """", """", """", """"]",,No,38,15,23,10,0,21,14,4,,0064,M
user-00870,User 00870,Company 020,Office 088,Group 086,FALSE,"["""", """", """", """", """", """", """"]",,No,12,6,6,0,0,0,21,1,,0020,C
user-00871,User 00871,Company 164,Office 043,Group 061,FALSE,"["""", """", """", """", """", """", """"]",,No,43,21,22,5,3,12,16,1,,0164,X
user-00872,User 00872,Company 041,Office 107,Group 006,FALSE,"["""", """", """", """", """", """", """"]",,No,69,55,14,2,0,5,17,0,,0041,A
user-00873,User 00873,Company 178,Office 034,Group 078,TRUE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,55,38,17,2,0,5,27,1,,0178,A
user-00874,User 00874,Company 002,Office 046,Group 038,FALSE,"["""", """", """", """", """", """", """"]",,No,44,19,25,2,0,10,28,4,,0002,A
user-00875,User 00875,Company 017,Office 109,Group 007,FALSE,"["""", """", """", """", """", """", """"]",,No,53,39,14,5,0,12,17,0,,0017,A
user-00876,User 00876,Company 007,Office 044,Group 069,FALSE,"["""", """", """", """", """", """", """"]",,No,3,3,0,2,0,7,2,4,,0007,Z
user-00877,User 00877,Company 039,Office 051,Group 060,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,44,13,31,3,0,11,20,5,,0039,B
user-00878,User 00878,Company 109,Office 034,Group 035,FALSE,"["""", ""4"", ""4"", ""4"", ""4"", ""4"", """"]",4,No,52,31,21,3,1,9,25,2,,0109,A
user-00879,User 00879,Company 161,Office 008,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,48,38,10,3,0,25,10,1,,0161,P
user-00880,User 00880,Company 054,Office 115,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,58,56,2,5,0,1,13,3,,0054,A
user-00881,User 00881,Company 079,Office 005,Group 089,FALSE,"["""", """", """", """", """", """", """"]",,No,48,7,41,0,0,4,20,3,,0079,A
user-00882,User 00882,Company 018,Office 077,Group 010,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,47,8,39,2,0,0,20,1,,0018,A
user-00883,User 00883,Company 056,Office 038,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,40,19,21,1,0,0,22,1,,0056,A
user-00884,User 00884,Company 037,Office 057,Group 045,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,3,2,1,0,0,6,9,2,,0037,Z
user-00885,User 00885,Company 164,Office 080,Group 088,FALSE,"["""", """", """", """", """", """", """"]",,No,65,52,13,5,1,2,21,0,,0164,A
user-00886,User 00886,Company 179,Office 110,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,3,13,1,,0179,Z
user-00887,User 00887,Company 081,Office 001,Group 056,FALSE,"["""", """", """", """", """", """", """"]",,No,19,3,16,2,0,1,12,0,,0081,C
user-00888,User 00888,Company 034,Office 119,Group 012,FALSE,"["""", """", """", """", """", """", """"]",,No,9,4,5,0,0,0,0,0,,0034,Z
user-00889,User 00889,Company 150,Office 043,Group 087,FALSE,"["""", """", """", """", """", """", """"]",,No,62,34,28,3,0,12,19,3,,0150,A
user-00890,User 00890,Company 108,Office 062,Group 079,FALSE,"["""", """", """", """", """", """", """"]",,No,44,39,5,1,0,14,24,2,,0108,A
user-00891,User 00891,Company 070,Office 028,Group 027,FALSE,"["""", """", """", """", """", """", """"]",,No,2,0,2,0,0,5,8,0,,0070,Z
user-00892,User 00892,Company 139,Office 066,Group 021,FALSE,"["""", """", """", """", """", """", """"]",,No,45,18,27,1,0,0,20,2,,0139,A
user-00893,User 00893,Company 134,Office 096,Group 065,FALSE,"["""", ""5"", ""5"", ""5"", ""5"", ""5"", """"]",5,No,4,1,3,1,0,10,3,1,,0134,Z
user-00894,User 00894,Company 016,Office 014,Group 035,FALSE,"["""", """", """", """", """", """", """"]",,No,61,12,49,5,0,1,25,4,,0016,A
user-00895,User 00895,Company 098,Office 018,Group 039,FALSE,"["""", """", """", """", """", """", """"]",,No,31,27,4,4,1,16,19,2,,0098,B
user-00896,User 00896,Company 048,Office 079,Group 041,FALSE,"["""", """", """", """", """", """", """"]",,No,29,7,22,5,0,15,26,1,,0048,B
user-00897,User 00897,Company 057,Office 112,Group 025,FALSE,"["""", """", """", """", """", """", """"]",,No,15,6,9,0,0,0,13,1,,0057,C
user-00898,User 00898,Company 156,Office 085,Group 027,FALSE,"["""", ""2"", ""2"", ""2"", ""2"", ""2"", """"]",2,No,34,8,26,5,0,16,17,1,,0156,B
user-00899,User 00899,Company 172,Office 109,Group 006,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,31,18,13,3,1,6,22,2,,0172,B
user-00900,User 00900,Company 101,Office 053,Group 015,FALSE,"["""", """", """", """", """", """", """"]",,No,40,9,31,2,0,10,15,2,,0101,M
user-00901,User 00901,Company 090,Office 001,Group 047,FALSE,"["""", """", """", """", """", """", """"]",,No,44,31,13,9,0,6,23,1,,0090,B
user-00902,User 00902,Company 145,Office 020,Group 060,FALSE,"["""", """", """", """", """", """", """"]",,No,29,14,15,7,0,12,21,3,,0145,B
user-00903,User 00903,Company 101,Office 058,Group 078,FALSE,"["""", """", """", """", """", """", """"]",,No,39,19,20,0,0,10,26,0,,0101,A
user-00904,User 00904,Company 058,Office 054,Group 033,FALSE,"["""", """", """", """", """", """", """"]",,No,2,2,0,2,0,6,7,0,,0058,Z
user-00905,User 00905,Company 050,Office 114,Group 010,FALSE,"["""", """", """", """", """", """", """"]",,No,43,25,18,0,0,9,14,2,,0050,A
user-00906,User 00906,Company 043,Office 056,Group 019,FALSE,"["""", """", """", """", """", """", """"]",,No,37,4,33,2,0,15,16,0,,0043,B
user-00907,User 00907,Company 097,Office 011,Group 077,FALSE,"["""", """", """", """", """", """", """"]",,No,4,4,0,0,0,7,7,0,,0097,Z
user-00908,User 00908,Company 155,Office 092,Group 068,FALSE,"["""", """", """", """", """", """", """"]",,No,25,19,6,1,0,6,7,0,,0155,B
user-00909,User 00909,Company 134,Office 067,Group 040,FALSE,"["""", """", """", """", """", """", """"]",,No,49,49,0,9,0,14,13,1,,0134,M
user-00910,User 00910,Company 141,Office 003,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,39,15,24,8,1,11,15,4,,0141,B
user-00911,User 00911,Company 132,Office 077,Group 029,FALSE,"["""", """", """", """", """", """", """"]",,No,43,32,11,10,0,20,12,1,,0132,M
user-00912,User 00912,Company 076,Office 078,Group 090,FALSE,"["""", ""6"", ""6"", ""6"", ""6"", ""6"", """"]",6,No,41,24,17,2,0,14,22,4,,0076,A
user-00913,User 00913,Company 150,Office 044,Group 063,FALSE,"["""", """", """", """", """", """", """"]",,No,7,6,1,0,0,11,1,0,,0150,Z
user-00914,User 00914,Company 062,Office 108,Group 042,FALSE,"["""", """", """", """", """", """", """"]",,No,38,27,11,1,0,0,14,2,,0062,A
